region_id,region_name,account_id,account_name,date,timezone,window_start,window_end,sp_check_in,violation,night_shift,diff
5d8ba0f96df3c50012309f8d,DC,607ddbf090851b0013ed8d24,The Davey Tree Expert Company - 12721 Ocean Gateway,6/1/2021,US/Eastern,19:00:00,5:00:00,0:39:31,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f887f08c139b7001285f7f9,Marble City Company - San Carlos,6/3/2021,US/Pacific,19:00:00,3:00:00,22:24:53,FALSE,TRUE,NULL
2.22222E+23,DFW,605a20e50260480013e09e0e,Cemplex Group Texas LLC,6/8/2021,US/Central,20:00:00,5:00:00,5:40:15,TRUE,TRUE,0:40:15
5d0ba24c005add001234fe76,Seattle,5ec6ed9779a5e600128879d2,NON - Monarch - Kent,5/11/2021,US/Pacific,19:00:00,5:00:00,0:49:09,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,5e3330eb0dff5200130d710f,ACM Services - 12022 Parklawn,5/14/2021,US/Eastern,23:00:00,5:00:00,2:00:08,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,7/6/2021,US/Pacific,0:00:00,5:00:00,0:48:30,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5f970e4c516dee001212443e,Aqua Gunite Inc. - Livermore,5/21/2021,US/Pacific,20:00:00,4:00:00,0:00:28,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5b10963e2542b40700f1e9ea,Gachina - Newark,6/10/2021,US/Pacific,18:00:00,5:00:00,0:46:58,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5d2e103a7baa81001227a63c,GENENTECH SECURITY - San Francisco,5/26/2021,US/Pacific,20:00:00,5:00:00,0:33:24,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f3da1a9142fd00012adf9a1,Golden Brands - Watsonville,7/12/2021,US/Pacific,18:00:00,4:00:00,23:21:40,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5e3c38948721ff0012cfe070,"DART Hopelink - 8011 S 222nd St, Kent,",5/28/2021,US/Pacific,23:59:00,4:00:00,0:28:32,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e649c6eae5001216dbfb,Nabis - 5733 San Leandro St - Oakland,6/1/2021,US/Pacific,21:00:00,4:30:00,2:38:24,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5e33380f0dff5200130e991d,Cabulance Comfort - San Ramon,6/16/2021,US/Pacific,21:00:00,3:00:00,2:07:00,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,60a64b31b6827a00127fef6a,"E85-Traffic Management, Inc. - Long Beach TANKER",6/17/2021,US/Pacific,18:30:00,8:30:00,21:06:54,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,6/19/2021,US/Pacific,0:00:00,5:00:00,3:42:58,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,7/26/2021,US/Pacific,0:00:00,5:00:00,0:27:56,FALSE,FALSE,NULL
2.22222E+23,DFW,60b6a2158a9b620012d945f9,Associated Truss & Lumber,6/19/2021,US/Central,21:00:00,4:00:00,18:18:04,TRUE,TRUE,2:41:56
5afe15d9d8a0fa0700197cd5,Orange County,60a64b31b6827a00127fef6a,"E85-Traffic Management, Inc. - Long Beach TANKER",6/21/2021,US/Pacific,18:30:00,8:30:00,21:52:19,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f887f08c139b7001285f7f9,Marble City Company - San Carlos,6/24/2021,US/Pacific,19:00:00,3:00:00,22:13:28,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5e5811cd2b4b570012429ff6,Golden Gate Sign Co - Concord,7/12/2021,US/Pacific,19:00:00,3:00:00,20:26:25,FALSE,TRUE,NULL
1.11111E+23,Bay Area,600092d74c4d8500137bb27a,FRSTeam - Hayward,7/13/2021,US/Pacific,20:00:00,4:00:00,20:19:05,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,60db9f7bab78110013aea4da,Golden West Food Group (3),7/14/2021,US/Pacific,19:00:00,4:00:00,23:44:56,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,7/25/2021,US/Pacific,0:00:00,5:00:00,3:58:48,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5c3e55237c30a800074c616a,United Marble & Granite - Santa Clara,4/9/2021,US/Pacific,6:00:00,7:15:00,6:39:01,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5b86e10e9b67e407009d2924,Fast Undercar - Concord,4/13/2021,US/Pacific,18:00:00,7:00:00,0:05:18,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5c3e55237c30a800074c616a,United Marble & Granite - Santa Clara,4/30/2021,US/Pacific,6:00:00,7:15:00,6:27:58,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5eb035e495a428001285e6bb,SMFD Station 24 - 319 South Humboldt Street,5/3/2021,US/Pacific,7:30:00,10:30:00,8:01:54,FALSE,FALSE,NULL
5d0ba24c005add001234fe76,Seattle,5f34a0ac9bb93e00126490f8,CR Gutters,5/8/2021,US/Pacific,20:00:00,5:00:00,21:08:51,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,5/16/2021,US/Pacific,0:00:00,5:00:00,0:55:47,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5dc2effa4fdb9e00126d37ce,Pazmany Bros. Landscaping - Sunnyvale,5/27/2021,US/Pacific,20:00:00,5:00:00,21:32:59,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5eb03b035d6e1c0012856294,SMFD Station 25 - 545 Barneson Avenue,5/31/2021,US/Pacific,7:30:00,10:30:00,8:53:01,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,6/2/2021,US/Pacific,0:00:00,5:00:00,3:20:47,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5fad493e729dd20012d6a402,Bear Electrical Soultions - Alviso,6/4/2021,US/Pacific,20:00:00,7:00:00,3:22:16,FALSE,TRUE,NULL
2.22222E+23,DFW,60674a6cc602c10012171acb,Office Interiors Group,4/23/2021,US/Central,23:00:00,6:00:00,22:35:44,TRUE,TRUE,0:24:16
5b7762d7c2ced20700425b04,Sacramento,60abc9b095028a0013bb2d51,Greenrush,6/9/2021,US/Pacific,1:00:00,5:00:00,1:38:04,FALSE,FALSE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,6/26/2021,US/Central,21:00:00,5:00:00,20:47:10,TRUE,TRUE,0:12:50
1.11111E+23,Bay Area,5dc2effa4fdb9e00126d37ce,Pazmany Bros. Landscaping - Sunnyvale,6/10/2021,US/Pacific,20:00:00,5:00:00,2:25:15,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5cc9ceffa8772000205b2b5a,Commercial Aquatic -Anaheim,6/10/2021,US/Pacific,17:00:00,2:00:00,19:20:02,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5b04a6529e7097070019ec40,"Port View Preparatory, Inc. - Ontario",6/16/2021,US/Pacific,18:00:00,6:45:00,3:47:19,FALSE,TRUE,NULL
2.22222E+23,DFW,605a20e50260480013e09e0e,Cemplex Group Texas LLC,6/26/2021,US/Central,20:00:00,5:00:00,1:36:06,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,6/30/2021,US/Central,21:00:00,5:00:00,1:14:31,FALSE,TRUE,NULL
2.22222E+23,DFW,5e5447bf5274670012a89a4b,Legacy Landscaping - 1219 K Ave,7/3/2021,US/Central,21:00:00,4:00:00,2:07:01,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5aff4e9f983dd90700623564,"Traffic Management, Inc. - Long Beach TANKER",4/5/2021,US/Pacific,18:30:00,8:30:00,19:07:00,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5b871b96730a180700e79244,Ampower - Tustin,7/14/2021,US/Pacific,13:00:00,20:00:00,13:35:26,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5b2a937d7a11bf070027d8c9,Imperfect Produce - SF,4/14/2021,US/Pacific,21:00:00,2:00:00,4:35:30,TRUE,TRUE,2:35:30
5afe15d9d8a0fa0700197cd5,Orange County,5dbb15e0f9ddf30012ae6bb3,West Coast Hot Mop - Orange TANKER,4/4/2021,US/Pacific,22:00:00,4:00:00,1:36:15,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5eb035e495a428001285e6bb,SMFD Station 24 - 319 South Humboldt Street,4/26/2021,US/Pacific,7:30:00,10:30:00,7:55:02,FALSE,FALSE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,7/15/2021,US/Central,21:00:00,5:00:00,0:02:53,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5e3c38948721ff0012cfe070,"DART Hopelink - 8011 S 222nd St, Kent,",5/4/2021,US/Pacific,23:59:00,4:00:00,1:30:00,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,60199cfb630cae00129b6202,The Arbor Group,5/8/2021,US/Pacific,16:00:00,21:00:00,21:04:10,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5e31c150c2291a0013f48995,Norcal Portable Services - San Jose,5/9/2021,US/Pacific,19:00:00,0:00:00,20:03:18,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,5ddeb2077dd2da00129cc32e,Reston Limo - 9200 East Hampton Drive,5/24/2021,US/Eastern,1:00:00,5:00:00,3:40:55,FALSE,FALSE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5dbb15e0f9ddf30012ae6bb3,West Coast Hot Mop - Orange TANKER,6/15/2021,US/Pacific,22:00:00,4:00:00,1:48:54,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,607ddbf090851b0013ed8d24,The Davey Tree Expert Company - 12721 Ocean Gateway,6/17/2021,US/Eastern,19:00:00,5:00:00,23:23:12,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5e3209c6df66770012dca313,Father Nature Landscaping - 7718 Portland Avenue East,6/18/2021,US/Pacific,19:00:00,4:00:00,20:15:50,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5f6b7c9cd1b4e40012aad2ed,Puente Hills Subaru - TANKER,5/25/2021,US/Pacific,10:30:00,18:00:00,12:05:17,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5e5832742b4b570012483318,Lewis Carpet Cleaning - Redwood City,6/5/2021,US/Pacific,19:00:00,5:00:00,20:28:21,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5b2a937d7a11bf070027d8c9,Imperfect Produce - SF,6/8/2021,US/Pacific,21:00:00,2:00:00,1:06:08,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5dbb15e0f9ddf30012ae6bb3,West Coast Hot Mop - Orange TANKER,6/22/2021,US/Pacific,22:00:00,4:00:00,2:19:37,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e0131777de41b001498232e,Amerigas - DSL - Gardena,7/19/2021,US/Pacific,20:00:00,4:00:00,21:10:42,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,6/27/2021,US/Pacific,23:59:00,7:00:00,4:13:33,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5eb03b035d6e1c0012856294,SMFD Station 25 - 545 Barneson Avenue,6/28/2021,US/Pacific,7:30:00,10:30:00,8:59:06,FALSE,FALSE,NULL
5d0ba24c005add001234fe76,Seattle,5e3c38948721ff0012cfe070,"DART Hopelink - 8011 S 222nd St, Kent,",6/9/2021,US/Pacific,23:59:00,4:00:00,0:14:41,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f970e4c516dee001212443e,Aqua Gunite Inc. - Livermore,6/14/2021,US/Pacific,20:00:00,4:00:00,22:35:46,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5d77b33adc8ba000129fd601,Lifeguard Fire Pro -San Jose,7/13/2021,US/Pacific,17:00:00,5:00:00,19:41:51,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,60199cfb630cae00129b6202,The Arbor Group,7/21/2021,US/Pacific,16:00:00,21:00:00,21:03:30,FALSE,FALSE,NULL
2.22222E+23,DFW,5e5447bf5274670012a89a4b,Legacy Landscaping - 1219 K Ave,7/15/2021,US/Central,21:00:00,4:00:00,0:27:19,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5b2a937d7a11bf070027d8c9,Imperfect Produce - SF,7/26/2021,US/Pacific,21:00:00,2:00:00,23:08:21,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5fbd686c8c04020012fb67a3,MisterSoftee NorCal - Fremont,7/26/2021,US/Pacific,8:00:00,10:00:00,9:17:04,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5a8a0bb4d718cd07000ef3c4,Falcon Ambulance - El Sobrante,4/9/2021,US/Pacific,23:00:00,4:00:00,0:56:08,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5cc9ceffa8772000205b2b5a,Commercial Aquatic -Anaheim,5/12/2021,US/Pacific,17:00:00,2:00:00,18:58:04,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5b86e10e9b67e407009d2924,Fast Undercar - Concord,5/13/2021,US/Pacific,18:00:00,7:00:00,22:42:47,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5dbb15e0f9ddf30012ae6bb3,West Coast Hot Mop - Orange TANKER,7/13/2021,US/Pacific,22:00:00,4:00:00,0:32:48,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5dbb15e0f9ddf30012ae6bb3,West Coast Hot Mop - Orange TANKER,7/15/2021,US/Pacific,22:00:00,4:00:00,23:25:48,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e0131777de41b001498232e,Amerigas - DSL - Gardena,7/16/2021,US/Pacific,20:00:00,4:00:00,19:32:41,TRUE,TRUE,0:27:19
5afe15d9d8a0fa0700197cd5,Orange County,5e0131777de41b001498232e,Amerigas - DSL - Gardena,5/13/2021,US/Pacific,20:00:00,4:00:00,22:26:23,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5c476b861ea240000743af51,New Image Landscape - San Jose,4/9/2021,US/Pacific,15:00:00,16:00:00,15:16:19,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5e5eb9cca82ead00120e87f1,Asia International Inc. - San Francisco,5/20/2021,US/Pacific,23:00:00,6:00:00,1:32:02,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5e90a14ad3b045001358b2e9,Service Master - Everett,7/25/2021,US/Pacific,23:00:00,5:00:00,22:55:45,TRUE,TRUE,0:04:15
5afe15d9d8a0fa0700197cd5,Orange County,5b871b96730a180700e79244,Ampower - Tustin,5/23/2021,US/Pacific,13:00:00,20:00:00,18:45:36,FALSE,FALSE,NULL
5d0ba24c005add001234fe76,Seattle,5e3c38948721ff0012cfe070,"DART Hopelink - 8011 S 222nd St, Kent,",4/9/2021,US/Pacific,23:59:00,4:00:00,2:43:02,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,5ddeb2077dd2da00129cc32e,Reston Limo - 9200 East Hampton Drive,5/25/2021,US/Eastern,1:00:00,5:00:00,2:58:07,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5c3e55237c30a800074c616a,United Marble & Granite - Santa Clara,6/1/2021,US/Pacific,6:00:00,7:15:00,6:16:27,FALSE,FALSE,NULL
5d8ba0f96df3c50012309f8d,DC,5ddeb2077dd2da00129cc32e,Reston Limo - 9200 East Hampton Drive,6/10/2021,US/Eastern,1:00:00,5:00:00,4:43:20,FALSE,FALSE,NULL
1.11111E+23,Bay Area,603970fe1bfd8600132cc5b5,Platypus Tours - Napa,6/10/2021,US/Pacific,20:00:00,5:00:00,22:53:59,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,4/13/2021,US/Pacific,23:59:00,7:00:00,2:38:57,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5c476b861ea240000743af51,New Image Landscape - San Jose,6/25/2021,US/Pacific,15:00:00,16:00:00,15:29:00,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5dd6c5e111a36500120abc1b,Monster Tree Service - South Bay - Santa Clara,7/6/2021,US/Pacific,18:00:00,5:00:00,1:46:29,FALSE,TRUE,NULL
5b7762d7c2ced20700425b04,Sacramento,5d138d899aa2630012cc56e0,Monarch - Roseville,5/11/2021,US/Pacific,19:00:00,5:00:00,19:05:34,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5aff4e9f983dd90700623564,"Traffic Management, Inc. - Long Beach TANKER",7/8/2021,US/Pacific,18:30:00,8:30:00,21:42:56,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,7/7/2021,US/Pacific,23:59:00,7:00:00,23:46:38,TRUE,TRUE,0:12:22
2.22222E+23,DFW,5e5447bf5274670012a89a4b,Legacy Landscaping - 1219 K Ave,6/17/2021,US/Central,21:00:00,4:00:00,0:17:25,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f15c43a7e94d7001207a848,Chrisp Company - Fremont,6/22/2021,US/Pacific,22:00:00,3:00:00,23:03:43,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f15c43a7e94d7001207a848,Chrisp Company - Fremont,6/29/2021,US/Pacific,22:00:00,3:00:00,0:18:51,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,607ddbf090851b0013ed8d24,The Davey Tree Expert Company - 12721 Ocean Gateway,7/1/2021,US/Eastern,19:00:00,5:00:00,20:40:08,FALSE,TRUE,NULL
5b7762d7c2ced20700425b04,Sacramento,5d138d899aa2630012cc56e0,Monarch - Roseville,7/17/2021,US/Pacific,19:00:00,5:00:00,22:26:22,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e0131777de41b001498232e,Amerigas - DSL - Gardena,7/26/2021,US/Pacific,20:00:00,4:00:00,20:21:06,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5fad493e729dd20012d6a402,Bear Electrical Soultions - Alviso,5/19/2021,US/Pacific,20:00:00,7:00:00,4:50:14,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5e31c150c2291a0013f48995,Norcal Portable Services - San Jose,5/23/2021,US/Pacific,19:00:00,0:00:00,20:27:17,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f987af5246785001284f682,Honey Bucket - Santa Rosa,5/31/2021,US/Pacific,19:30:00,4:00:00,21:40:21,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f970e4c516dee001212443e,Aqua Gunite Inc. - Livermore,6/1/2021,US/Pacific,20:00:00,4:00:00,21:45:24,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5d2e103a7baa81001227a63c,GENENTECH SECURITY - San Francisco,6/2/2021,US/Pacific,20:00:00,5:00:00,23:09:00,FALSE,TRUE,NULL
5d8ba0f96df3c50012309f8d,DC,5e3330eb0dff5200130d710f,ACM Services - 12022 Parklawn,6/2/2021,US/Eastern,23:00:00,5:00:00,2:10:52,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e6bc113cdeb9300126d5e18,LandCare - Santa Ana,4/5/2021,US/Pacific,20:00:00,4:00:00,19:25:46,TRUE,TRUE,0:34:14
2.22222E+23,DFW,5ad60c1c6134e307002fc760,American Glass Distributors - 9009 Directors Row,4/7/2021,US/Central,18:00:00,3:00:00,19:41:40,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f15c43a7e94d7001207a848,Chrisp Company - Fremont,4/13/2021,US/Pacific,22:00:00,3:00:00,0:48:47,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5d2e0a007baa81001225fea0,GENENTECH MATERIAL OPS - South San Francisco,4/20/2021,US/Pacific,20:00:00,5:00:00,1:43:45,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5c476b861ea240000743af51,New Image Landscape - San Jose,5/7/2021,US/Pacific,15:00:00,16:00:00,15:01:29,FALSE,FALSE,NULL
5b7762d7c2ced20700425b04,Sacramento,5d138d899aa2630012cc56e0,Monarch - Roseville,5/7/2021,US/Pacific,19:00:00,5:00:00,20:02:23,FALSE,TRUE,NULL
1.11111E+23,Bay Area,602e9be6f2048b00126841cf,New Image Landscape - Benicia,5/11/2021,US/Pacific,18:00:00,5:00:00,0:40:13,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5fad493e729dd20012d6a402,Bear Electrical Soultions - Alviso,5/14/2021,US/Pacific,20:00:00,7:00:00,4:06:12,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5e5d735a0d362e00129c568a,Harvest Landscape Enterprises - Orange,5/27/2021,US/Pacific,20:00:00,4:00:00,2:07:21,FALSE,TRUE,NULL
1.11111E+23,Bay Area,6058e649c6eae5001216dbfb,Nabis - 5733 San Leandro St - Oakland,4/2/2021,US/Pacific,21:00:00,4:30:00,0:10:51,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,4/5/2021,US/Pacific,23:59:00,7:00:00,1:54:52,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5ee26ba098aba100124dbfef,Next Level Delivery - 19308 70th Ave S,4/6/2021,US/Pacific,20:00:00,4:00:00,19:53:26,TRUE,TRUE,0:06:34
1.11111E+23,Bay Area,6058e7c1244de70012982b38,Nabis - 1015 High St - Oakland,4/13/2021,US/Pacific,21:00:00,4:30:00,23:43:24,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5de57ad7cd74fb0012c3cf56,"Crystal Soda Blast, LLC - 12218 51st Place South",4/19/2021,US/Pacific,18:00:00,0:00:00,20:30:02,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5fad493e729dd20012d6a402,Bear Electrical Soultions - Alviso,4/23/2021,US/Pacific,20:00:00,7:00:00,1:46:39,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f501f70642c46001269ab35,Mountain Remedy - Oakland,5/3/2021,US/Pacific,0:00:00,5:00:00,2:33:32,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5ed15e93e705b90012f54e5b,Bay Area Beverage - Richmond,5/5/2021,US/Pacific,20:00:00,2:00:00,0:35:54,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5e3209c6df66770012dca313,Father Nature Landscaping - 7718 Portland Avenue East,5/11/2021,US/Pacific,19:00:00,4:00:00,22:11:10,FALSE,TRUE,NULL
1.11111E+23,Bay Area,600092d74c4d8500137bb27a,FRSTeam - Hayward,5/13/2021,US/Pacific,20:00:00,4:00:00,23:20:26,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ae21e3f8227670700c47003,Nourish Inc. - South San Francisco,5/18/2021,US/Pacific,21:30:00,7:00:00,2:02:51,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5f15c43a7e94d7001207a848,Chrisp Company - Fremont,6/11/2021,US/Pacific,22:00:00,3:00:00,1:10:40,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,6/12/2021,US/Central,21:00:00,5:00:00,23:29:22,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5d2e103a7baa81001227a63c,GENENTECH SECURITY - San Francisco,6/14/2021,US/Pacific,20:00:00,5:00:00,0:05:07,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ae21e3f8227670700c47003,Nourish Inc. - South San Francisco,6/22/2021,US/Pacific,21:30:00,7:00:00,1:19:32,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5d8012844928ff001291d946,LSG Sky Chefs - 25 Ingold Rd - Burlingame,6/29/2021,US/Pacific,21:00:00,0:00:00,20:46:27,TRUE,TRUE,0:13:33
1.11111E+23,Bay Area,5fad493e729dd20012d6a402,Bear Electrical Soultions - Alviso,7/7/2021,US/Pacific,20:00:00,7:00:00,4:42:33,FALSE,TRUE,NULL
5d0ba24c005add001234fe76,Seattle,5f34a0ac9bb93e00126490f8,CR Gutters,7/15/2021,US/Pacific,20:00:00,5:00:00,22:21:57,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5f11d28746611b00127a66c2,Port View Preparatory - Tustin,7/21/2021,US/Pacific,18:00:00,6:30:00,18:52:54,FALSE,TRUE,NULL
5d65b13b240e77001261832c,Nashville,5d87badb454d570012733944,DNA1 - 1508 Gallatin Pike,4/8/2021,US/Central,21:00:00,5:00:00,4:01:40,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ea9ab544749580012f5c023,DSF5 - South San Francisco,4/2/2021,US/Pacific,21:00:00,5:00:00,23:48:43,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5c476b861ea240000743af51,New Image Landscape - San Jose,4/20/2021,US/Pacific,15:00:00,16:00:00,14:58:02,FALSE,FALSE,NULL
5d0ba24c005add001234fe76,Seattle,5e98a9ec4139da001228bcda,Attic Projects - 6839 South 220th Street,7/24/2021,US/Pacific,20:00:00,4:00:00,20:01:00,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5ff39d2152f0d80012073663,Kushagram (5) - Santa Ana - (Main St) ,4/24/2021,US/Pacific,23:59:00,7:00:00,3:29:41,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5b86e10e9b67e407009d2924,Fast Undercar - Concord,4/26/2021,US/Pacific,18:00:00,7:00:00,21:34:17,FALSE,TRUE,NULL
5afe15d9d8a0fa0700197cd5,Orange County,5aff4e9f983dd90700623564,"Traffic Management, Inc. - Long Beach TANKER",4/2/2021,US/Pacific,18:30:00,8:30:00,18:22:45,TRUE,TRUE,0:07:15
5d65b13b240e77001261832c,Nashville,5f74d093da78960012a88f83,Fleetwash - 100 Spence Lane,4/5/2021,US/Central,20:00:00,23:00:00,21:10:41,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5d8012844928ff001291d946,LSG Sky Chefs - 25 Ingold Rd - Burlingame,4/29/2021,US/Pacific,21:00:00,0:00:00,23:33:14,FALSE,TRUE,NULL
2.22222E+23,DFW,5c13ee0a8d42c20007eec02a,Business Environments - 8900 Chancellor Row,5/3/2021,US/Central,1:00:00,6:00:00,1:06:52,FALSE,FALSE,NULL
1.11111E+23,Bay Area,5e5eb9cca82ead00120e87f1,Asia International Inc. - San Francisco,7/15/2021,US/Pacific,23:00:00,6:00:00,0:24:45,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5e5832742b4b570012483318,Lewis Carpet Cleaning - Redwood City,5/4/2021,US/Pacific,19:00:00,5:00:00,22:58:32,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5ea9ab544749580012f5c023,DSF5 - South San Francisco,5/4/2021,US/Pacific,21:00:00,5:00:00,1:16:14,FALSE,TRUE,NULL
1.11111E+23,Bay Area,5eb02c46ce7eee0012953727,SMFD Station 15 - 2701 Cipriani - Belmont,5/7/2021,US/Pacific,7:30:00,10:30:00,10:18:55,FALSE,FALSE,NULL
